psu,StudentLoginID,Q1,Q2,Q3,Q5A,Q5B,Q5C,Q5D,Q5E,Q6,Q7,Q8,Q34,Q35,Q77,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96
689962,16289,6,1,4,,1,1,1,,1,7,2,1,6,3,4,2,4,4,3,3,6,1
689962,16291,7,1,4,,,1,,,1,8,1,1,8,1,3,3,4,2,2,2,4,2
689962,16292,6,2,4,,,,,1,1,6,5,1,6,1,4,1,6,4,4,1,5,3
689962,16293,7,2,4,,,1,,1,2,.S,.S,2,.S,3,4,4,4,4,4,4,4,4
689962,16295,8,1,5,,,,,1,1,9,3,1,9,3,4,4,3,3,4,4,4,4
689962,16297,7,1,4,,,,,1,1,5,5,1,7,1,4,1,5,3,4,1,5,4
689962,16298,5,2,2,,,,,1,1,6,1,2,.S,3,6,1,6,6,6,1,6,6
689962,16299,7,1,4,,,,,1,2,.S,.S,1,8,1,4,5,6,3,4,2,6,3
689962,16300,8,2,5,,,,,1,2,.S,.S,1,4,1,4,4,3,5,4,1,4,4
689962,16301,7,1,4,,,,,1,2,.S,.S,1,8,2,2,1,3,2,3,1,4,2
689962,16304,6,1,4,,,,,1,2,.S,.S,2,.S,1,4,4,6,3,4,5,6,2
689962,16305,7,2,4,,,,,1,2,.S,.S,1,7,1,4,1,5,3,5,1,5,4
689962,16307,7,2,4,,,,,1,1,6,4,1,7,1,3,3,6,3,4,2,6,3
689962,16309,7,2,4,,,,,1,2,.S,.S,2,.S,3,3,3,4,1,4,1,4,1
689962,16312,8,1,4,,,1,,,2,.S,.S,1,6,1,5,1,5,4,4,1,3,4
689962,16313,6,2,4,,,,,1,2,.S,.S,2,.S,1,5,4,6,3,3,1,3,3
689962,16315,9,1,5,,,,,1,2,.S,.S,1,10,2,4,4,5,2,4,4,5,3
689962,16316,8,1,5,,,1,,,2,.S,.S,2,.S,2,2,2,3,3,2,2,3,3
689962,16317,9,2,5,,,,,1,2,.S,.S,2,.S,1,4,1,5,2,3,1,5,2
689962,16318,8,1,5,,,1,,,1,8,3,1,8,1,4,3,3,3,3,3,6,3
689962,16324,8,2,5,,,,,1,2,.S,.S,1,8,1,5,3,6,3,4,4,4,4
689962,16332,8,2,5,,,,,1,1,7,5,1,8,2,6,6,6,6,6,5,6,6
689962,16340,7,1,5,,,,,1,2,.S,.S,1,7,1,5,4,4,5,5,5,5,5
689962,16344,8,1,6,,,,,1,2,.S,.S,2,.S,1,6,1,6,6,6,6,6,6
689962,16345,10,2,6,1,,,,1,1,9,5,1,10,1,2,1,4,2,3,1,4,2
689962,16348,8,2,6,,,,,1,2,.S,.S,2,.S,3,3,4,5,4,2,2,2,2
689962,16349,11,1,6,,,,,1,1,3,5,1,10,2,2,2,5,3,4,4,4,4
689962,16352,9,1,6,,,,,1,2,.S,.S,2,.S,1,3,1,4,2,2,1,3,2
689962,16356,8,2,6,,1,,,1,2,.S,.S,2,.S,3,3,2,4,2,3,1,2,2
689962,16357,9,1,6,,,,,1,2,.S,.S,1,9,1,3,1,4,3,4,1,4,4
689962,16360,8,1,6,1,,1,,,1,6,3,1,8,1,2,2,3,3,4,2,4,3
689962,16361,9,2,6,,,,,1,2,.S,.S,2,.S,2,2,1,2,2,2,1,2,2
689962,16364,9,1,6,,,,,1,2,.S,.S,2,.S,1,3,1,6,2,4,1,5,2
689962,16365,9,2,6,,,,,1,2,.S,.S,2,.S,1,4,3,5,4,3,3,6,3
689962,16368,9,1,6,,,,,1,2,.S,.S,2,.S,1,2,3,5,3,2,2,2,2
689962,16369,9,1,6,,,,,1,1,1,6,1,9,1,6,6,.N,6,3,6,6,6
689962,16372,9,2,6,,,,,1,2,.S,.S,2,.S,1,5,3,4,5,5,3,4,3
689962,16373,8,2,6,,,,,1,2,.S,.S,1,9,1,4,3,5,4,4,3,3,5
689962,16376,9,1,6,,,,,1,1,9,6,1,8,1,3,3,5,2,2,1,2,2
689962,16377,9,1,7,,,,,1,2,.S,.S,2,.S,1,4,1,3,4,4,1,2,3
689962,16378,9,2,7,,,,,1,1,3,3,1,10,1,4,4,2,2,4,2,2,2
689962,16379,10,1,7,,,,,1,1,2,7,1,7,1,2,1,1,.N,2,3,5,2
689962,16380,10,1,7,1,1,,,1,2,.S,.S,2,.S,1,5,1,5,5,4,1,4,4
689962,16383,9,1,7,,,,,1,1,8,7,1,7,1,3,3,3,3,3,3,3,3
689962,16384,11,1,7,,,,,1,1,10,7,1,10,1,1,2,1,1,1,1,1,1
689962,16386,10,2,7,,,,,1,1,6,7,1,6,1,4,4,5,2,4,4,4,2
689962,16387,9,1,7,,,,,1,2,.S,.S,2,.S,3,.N,1,3,2,2,1,3,2
689962,16388,9,1,7,,,,,1,1,7,4,1,7,1,3,3,4,3,3,3,4,3
689962,16390,9,1,7,.N,.N,.N,.N,.N,1,9,5,1,10,1,4,4,5,4,3,2,4,4
689962,16393,10,2,7,,,1,,,2,.S,.S,1,10,1,2,1,4,2,2,1,2,3
689962,16395,10,1,7,,,,,1,2,.S,.S,1,10,1,2,2,4,5,3,1,4,4
689962,16396,9,2,7,,,,,1,2,.S,.S,1,9,2,3,1,4,6,5,1,4,4
689962,16397,10,1,7,,,,,1,2,.S,.S,1,11,3,3,2,6,2,6,2,6,6
689962,16398,10,2,7,,,,,1,1,10,4,1,9,1,5,4,6,3,5,4,6,4
689962,16403,9,2,7,,,,,1,1,8,6,1,9,2,2,1,6,2,5,1,6,4
689962,18759,9,1,6,,,,,1,1,6,2,1,5,3,2,1,1,1,1,1,1,1
689962,18762,11,1,7,,,,1,,1,10,6,1,8,2,6,5,5,5,5,4,4,2
689962,18765,8,1,6,,,,,1,2,.S,.S,1,8,1,4,1,6,3,6,1,6,3
689962,18766,10,1,7,,,,,1,1,10,3,1,9,1,3,4,4,4,4,4,4,4
689962,18774,10,1,7,,,,,1,2,.S,.S,2,.S,2,3,3,5,3,3,3,4,3
689962,18798,9,1,6,,,,,1,2,.S,.S,1,9,1,4,1,5,4,4,1,4,4
689962,18806,9,2,6,,,,,1,2,.S,.S,2,.S,2,4,4,6,4,3,2,4,3
689962,1120,5,1,2,,,1,,,2,.S,.S,2,.S,3,3,3,5,3,3,3,4,3
689962,1122,5,2,2,,,,,1,2,.S,.S,1,5,1,5,2,6,2,3,2,4,2
689962,1128,6,1,2,,,1,,,2,.S,.S,1,6,1,6,4,4,3,6,4,4,4
689962,1130,4,1,2,,,,,1,2,.S,.S,2,.S,1,5,5,6,6,5,4,5,6
689962,1131,6,1,2,,,,,1,2,.S,.S,2,.S,3,4,5,5,2,2,1,4,4
689962,1134,6,1,2,,,,,1,2,.S,.S,1,7,1,5,4,6,3,4,1,6,3
689962,1135,7,2,3,,,,,1,2,.S,.S,2,.S,3,2,2,2,2,2,1,2,2
689962,1136,6,2,3,,,,,1,2,.S,.S,2,.S,1,3,1,6,2,2,1,4,2
689962,1141,7,1,3,,,,,1,2,.S,.S,2,.S,2,4,4,2,4,2,2,4,3
689962,1143,5,2,3,1,,,,,2,.S,.S,1,6,1,4,1,5,4,4,1,4,2
689962,1144,6,1,3,,,1,,,2,.S,.S,2,.S,2,1,1,1,1,1,1,1,2
689962,1146,6,1,3,,,,,1,2,.S,.S,2,.S,1,4,4,5,3,2,3,2,4
689962,1149,6,1,3,,,,,1,2,.S,.S,2,.S,1,2,2,4,2,4,1,3,2
689962,1151,6,2,3,1,,,,1,2,.S,.S,2,.S,3,3,2,3,4,4,2,3,3
689962,1152,7,1,3,.N,.N,.N,.N,.N,1,4,7,1,4,.N,.N,.N,.N,.N,.N,.N,.N,.N
689962,1154,6,1,3,,,,,1,2,.S,.S,2,.S,1,4,1,5,4,3,1,5,2
689962,1157,6,2,3,,,,,1,1,7,2,2,.S,2,3,3,4,5,2,2,3,2
689962,1159,5,1,3,,,1,,,2,.S,.S,1,5,1,2,2,4,4,2,2,4,3
689962,1160,6,1,3,,,,,1,2,.S,.S,2,.S,1,3,3,3,3,3,3,3,3
689962,1163,5,2,2,,,,,1,2,.S,.S,1,5,2,5,1,6,3,4,1,4,2
689962,1164,4,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,4,4,2,1,2,2
689962,1166,5,1,2,,,,,1,2,.S,.S,2,.S,3,3,3,3,3,3,3,6,4
689962,1167,5,2,2,,,,,1,2,.S,.S,2,.S,1,4,5,6,3,4,4,4,4
689962,1168,4,2,2,,,,,1,2,.S,.S,2,.S,2,2,1,6,2,2,1,4,2
689962,1170,4,1,2,,,,,1,2,.S,.S,2,.S,1,3,2,5,2,2,2,4,3
689962,1171,4,1,2,,,,,1,2,.S,.S,2,.S,1,5,1,6,5,3,1,5,3
689962,1172,5,2,2,,,,,1,2,.S,.S,1,5,1,5,1,6,5,5,1,6,5
689962,1174,5,1,2,,,,,1,2,.S,.S,2,.S,1,5,2,4,2,2,1,5,2
689962,1178,5,2,2,,,,,1,2,.S,.S,2,.S,2,4,4,6,4,4,4,4,4
689962,1179,5,2,2,1,,,,,2,.S,.S,1,6,1,3,4,6,3,4,4,6,4
689962,1180,5,2,2,,,,,1,2,.S,.S,1,6,2,6,1,6,3,2,6,3,3
689962,17115,4,1,2,,,,,1,2,.S,.S,1,3,3,3,1,6,4,2,1,6,3
689962,17122,5,1,3,,,,,1,2,.S,.S,.N,.N,.N,.N,.N,.N,.N,.N,.N,.N,.N
689962,17123,4,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,4,2,2,1,4,2
689962,17130,7,1,2,,,,,1,2,.S,.S,1,7,2,5,2,2,2,2,2,2,2
689962,17131,6,2,3,,,,,1,2,.S,.S,1,7,2,3,5,4,4,3,1,2,3
689962,17135,5,1,2,,,,,1,2,.S,.S,1,6,1,2,5,5,3,3,3,3,3
689962,17138,5,1,2,1,,,,1,2,.S,.S,1,6,3,3,1,.N,1,6,2,6,3
689962,17139,5,1,2,,,,,1,1,2,1,2,.S,2,2,.N,4,1,3,6,6,6
689962,17141,5,2,3,,,,,1,2,.S,.S,1,6,3,5,4,5,4,4,4,5,4
689962,17143,6,2,3,,,,,1,1,6,1,2,.S,1,5,1,4,5,4,1,4,5
689962,17146,4,2,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,3,5,4,6,4,4,1,6,4
689962,17147,5,1,2,,,,,1,2,.S,.S,2,.S,1,1,.N,.N,3,6,6,1,1
689962,17154,4,2,2,1,,,,,2,.S,.S,2,.S,3,4,1,5,2,2,1,4,2
689962,17155,5,1,2,,,,,1,2,.S,.S,1,5,3,1,5,6,2,4,6,6,2
689962,17158,5,2,2,,,,,1,2,.S,.S,2,.S,2,5,5,6,6,3,4,5,3
689962,17159,5,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,4,6,3,1,3,3
689962,17160,5,1,2,1,,,,,2,.S,.S,2,.S,1,5,4,6,6,5,5,6,5
689962,17161,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,1,5,2,2,1,2,2
689962,17162,6,2,2,,,1,,,2,.S,.S,2,.S,1,4,3,3,5,2,1,3,3
689962,17165,6,2,2,,,,,1,2,.S,.S,1,7,1,5,1,6,3,4,1,3,4
689962,17166,7,1,3,,,,,1,2,.S,.S,2,.S,1,3,4,2,2,2,1,3,4
689962,17169,7,1,3,,,,,1,2,.S,.S,2,.S,1,3,2,3,2,3,3,3,3
689962,17170,5,1,3,1,,,,,2,.S,.S,2,.S,1,2,1,5,2,2,1,5,2
689962,17173,7,2,3,,,1,,,2,.S,.S,1,7,3,4,3,2,5,6,6,6,6
689962,17174,6,1,3,,,,,1,2,.S,.S,2,.S,2,1,1,5,3,3,1,3,3
689962,17177,6,2,3,1,,,,,1,1,1,2,.S,3,4,4,6,5,2,1,2,5
689962,17178,6,1,3,,,,,1,2,.S,.S,1,7,1,4,1,5,4,6,1,6,3
689962,17181,5,2,3,,,,,1,2,.S,.S,2,.S,1,6,6,6,6,6,6,5,6
689962,17182,4,2,2,,,,,1,2,.S,.S,2,.S,1,3,2,3,3,3,3,3,3
689962,17185,5,1,2,,,,,1,2,.S,.S,1,6,2,3,1,5,4,3,1,4,4
689962,17186,5,1,2,,,,,1,2,.S,.S,1,6,1,5,5,5,4,4,2,2,3
689962,17189,6,2,3,,,,,1,2,.S,.S,1,6,1,5,1,6,4,5,1,4,4
689962,17190,5,2,2,,,,,1,2,.S,.S,2,.S,1,5,1,5,4,4,1,5,4
689962,17194,6,1,3,,,,,1,2,.S,.S,1,7,1,3,1,2,4,4,1,3,4
689962,17197,4,1,2,,,,,1,2,.S,.S,2,.S,1,4,1,6,4,2,1,.N,2
689962,17198,7,1,3,,,,,1,1,6,1,2,.S,1,6,1,5,3,4,1,4,3
689962,18763,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,4,3,2,3,2,4,3
689962,18767,5,2,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,4,4,4,4,1,4,4
689962,18771,5,1,2,,,,,1,2,.S,.S,2,.S,1,2,1,2,2,1,1,2,2
689962,18775,7,1,3,,,,,1,1,6,3,1,7,1,6,6,6,5,6,6,6,6
689962,18779,4,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,5,3,4,3,4,4
689962,18783,5,1,2,1,,,,1,2,.S,.S,2,.S,3,4,3,5,2,3,2,4,2
689962,18787,3,1,8,,,,,1,1,4,3,.N,.N,.N,.N,.N,.N,.N,.N,.N,.N,.N
689962,18791,6,1,3,,,,,1,1,1,5,1,7,.N,.N,.N,.N,.N,.N,.N,.N,.N
689962,18795,5,2,2,,,,,1,2,.S,.S,2,.S,2,2,1,3,2,2,1,2,2
689962,18803,5,1,2,,,,,1,1,1,1,1,2,1,3,1,3,2,4,1,2,3
690649,3995,7,1,4,,,,,1,2,.S,.S,1,8,1,6,3,6,4,3,3,4,4
690649,3996,8,1,4,,,1,,,2,.S,.S,2,.S,1,4,1,4,3,5,1,4,3
690649,3998,7,1,4,,,,,1,2,.S,.S,2,.S,1,4,4,6,4,4,4,6,4
690649,4000,6,2,4,,,,,1,2,.S,.S,1,7,1,5,1,5,3,5,1,6,5
690649,4002,8,1,4,,,,,1,2,.S,.S,1,8,1,5,3,6,3,5,3,6,3
690649,4003,7,2,4,,,1,,,1,6,1,1,7,3,3,4,4,4,3,2,3,3
690649,4004,8,1,5,,,1,,,2,.S,.S,2,.S,1,4,1,4,5,3,1,6,3
690649,4006,8,1,4,,,1,,,2,.S,.S,1,9,3,5,4,6,3,4,3,5,4
690649,4008,7,1,4,,,1,,,2,.S,.S,2,.S,1,3,1,3,4,2,1,3,4
690649,4009,8,2,4,,,1,,,2,.S,.S,2,.S,1,5,1,6,5,5,1,6,6
690649,4010,6,1,4,,,,,1,1,6,1,1,6,3,3,1,3,3,5,2,3,1
690649,4011,8,1,4,,,1,,,2,.S,.S,1,9,1,4,3,6,2,3,2,6,2
690649,4012,8,1,4,,,,,1,1,1,7,1,9,1,4,3,6,2,2,2,6,2
690649,4015,8,2,5,,,,,1,2,.S,.S,2,.S,1,3,1,5,3,3,1,4,3
690649,4017,8,2,5,,,,,1,2,.S,.S,1,8,1,4,1,5,3,3,1,5,3
690649,4019,8,1,5,,,,,1,1,8,1,1,8,1,3,1,6,2,4,1,4,2
690649,4021,7,1,5,,,,,1,2,.S,.S,1,8,1,3,2,4,3,3,1,4,2
690649,4023,7,2,5,,,,,1,2,.S,.S,2,.S,1,4,3,5,4,5,4,4,4
690649,4025,8,2,5,,,,,1,2,.S,.S,2,.S,3,3,1,4,3,3,1,4,3
690649,4027,8,2,5,,,,,1,2,.S,.S,1,9,1,4,1,3,5,3,1,4,5
690649,4029,7,1,5,,,,,1,1,8,1,1,8,1,4,4,5,2,3,3,3,2
690649,4031,8,2,5,,,,,1,2,.S,.S,2,.S,1,4,4,6,4,4,4,6,4
690649,4033,8,2,5,,,,,1,2,.S,.S,2,.S,1,3,1,5,3,3,1,5,2
690649,4035,8,2,5,,,,,1,2,.S,.S,1,9,1,4,1,5,2,5,1,6,3
690649,4037,7,2,5,,,1,,,2,.S,.S,1,8,2,3,1,4,3,4,1,4,2
690649,4039,8,2,5,,,,,1,2,.S,.S,2,.S,2,4,3,4,4,4,3,4,4
690649,4041,7,2,5,,,,1,,2,.S,.S,1,8,1,3,3,4,3,4,3,3,3
690649,4043,7,2,5,,,,,1,2,.S,.S,1,8,1,3,2,6,4,6,1,6,5
690649,4045,8,2,5,,,,,1,1,7,3,1,9,2,1,1,5,1,1,1,6,1
690649,4047,8,2,5,,,,,1,2,.S,.S,1,8,1,3,5,6,3,3,5,6,4
690649,4049,9,1,6,,,,1,,2,.S,.S,1,10,1,5,4,5,2,4,1,5,2
690649,4051,9,2,6,,,1,,,2,.S,.S,1,10,1,2,2,6,3,3,3,6,3
690649,4053,9,1,6,,,,,1,1,10,1,1,10,1,2,1,4,2,4,1,6,3
690649,4055,10,2,6,,,1,,,2,.S,.S,2,.S,2,3,1,3,4,4,1,4,5
690649,4057,9,1,6,,,1,,,1,10,1,1,9,2,2,2,2,2,4,1,2,2
690649,4059,9,2,6,,,1,,,2,.S,.S,2,.S,1,6,1,3,6,6,1,3,6
690649,4061,9,1,6,,,1,,1,2,.S,.S,1,9,3,4,1,4,4,4,1,4,4
690649,4063,9,2,6,,,1,,,2,.S,.S,1,9,1,3,3,5,3,3,4,6,4
690649,4065,10,1,6,.N,.N,.N,.N,.N,1,8,6,2,.S,1,5,3,6,4,5,4,4,2
690649,4067,9,2,6,,,1,,1,2,.S,.S,1,9,1,5,5,6,4,5,5,6,3
690649,4069,9,1,6,,1,,,1,2,.S,.S,2,.S,1,3,2,3,2,3,3,3,2
690649,4071,8,2,6,,,1,,,1,1,1,2,.S,2,5,3,6,3,3,2,6,3
690649,4073,10,1,6,,,,,1,2,.S,.S,2,.S,1,3,3,3,3,3,2,3,3
690649,4075,10,2,6,,,,,1,2,.S,.S,1,11,1,4,3,6,4,4,3,6,6
690649,4076,10,2,7,,,,,1,1,5,1,1,7,1,4,3,4,3,4,4,5,3
690649,4077,11,1,7,,,1,,,1,6,3,1,12,1,3,3,4,2,4,2,3,3
690649,4079,11,1,7,,,,,1,2,.S,.S,1,9,2,4,4,4,4,2,2,4,4
690649,4080,10,1,7,,,1,,,2,.S,.S,1,11,3,3,3,4,3,3,3,4,4
690649,4081,9,2,7,,,,,1,2,.S,.S,1,4,1,3,3,5,3,4,4,4,3
